RA_ICRS;DE_ICRS;Plx;pmRA;pmDE;Gmag;BPmag;RPmag
deg;deg;mas;mas/yr;mas/yr;mag;mag;mag
---------------;---------------;----------;---------;---------;---------;---------;---------
188.15077367053;+11.64721323877;    0.1518;   -1.494;   -2.898;20.148186;20.565617;19.520252
188.10890034484;+11.63693529242;    0.8932;   15.626;  -15.667;18.487595;19.519827;17.495546
188.12460957280;+11.64760246518;          ;         ;         ;21.607628;19.853342;19.303818
188.09352667862;+11.64908013344;   -0.1022;    0.602;   -0.925;18.216679;18.586120;17.692158
188.11548144126;+11.65486901656;   -0.0733;   -8.203;   -7.414;18.935490;19.452341;18.346418
188.11181392085;+11.65746217465;          ;         ;         ;21.041168;19.825949;18.180310
188.13861977874;+11.66281242065;    1.4346;    8.277;  -15.742;18.426422;19.662405;17.337830
188.04053663368;+11.61014117912;    0.7452;  -18.945;   -2.613;16.225943;16.645592;15.583262
188.04545350754;+11.64014806456;    1.6388;   -2.402;  -30.524;17.302893;18.510600;16.218200
188.06862137810;+11.64145055335;    1.0116;  -13.432;    0.015;15.734353;16.211300;15.090099
188.04912487590;+11.63849388124;          ;         ;         ;21.439060;19.932192;18.917301
188.04527823149;+11.64132518613;    1.7608;   -2.338;  -30.849;19.623981;21.073853;18.419060
188.05059503045;+11.64650613891;    0.7555;   -5.021;    0.918;20.792988;20.963457;20.143827
188.02845686175;+11.63240175636;    0.2886;  -13.280;   -7.929;18.457111;18.917343;17.885149
188.03007721302;+11.63400508368;    0.0513;  -13.190;   -7.333;19.565582;19.997350;18.979963
188.03514321520;+11.65023385733;    0.3524;  -14.808;   -0.389;19.517233;20.945267;18.320637
188.04001977439;+11.65690575489;    5.9465;  -28.987;  -15.693;12.929175;13.570718;12.164393
188.09153882157;+11.65339827123;    0.8068;   -4.370;   -3.849;19.692766;20.790274;18.690117
188.07765912524;+11.66295617034;    3.6563;  -57.673;  -29.311;18.835531;20.200243;17.648842
188.07945640922;+11.66780597179;    0.6616;    4.967;  -25.889;16.446445;16.849058;15.878206
188.08373312830;+11.68155453430;   -0.6792;   -0.253;   -3.449;20.070225;20.479149;19.635904
188.08667556441;+11.68985020905;    1.7744;   -2.617;    1.961;18.526054;19.529978;17.437202
188.07424487946;+11.69470381414;          ;         ;         ;19.433186;20.443668;18.107979
188.28998786745;+11.57768716681;    0.3083;   -5.766;   -5.437;16.559996;16.887703;16.054134
188.28762834075;+11.58417971746;          ;         ;         ;20.928196;20.331787;19.604458
188.30180134814;+11.59919571519;    0.9752;   -1.025;   -0.404;20.489985;20.777206;20.211483
188.33920250208;+11.60664124995;    1.5746;  -16.112;    1.526;18.565792;20.019382;17.399723
188.34055882334;+11.61729917947;    1.7592;   -9.245;  -11.650;18.177900;19.275864;17.137640
188.33975304742;+11.62359675376;          ;         ;         ;21.080019;20.851055;20.004440
188.37581760366;+11.66333367254;    0.4524;   -3.876;   -5.070;19.697805;20.172852;19.048449
188.37645622060;+11.66570498281;   -1.4607;   -2.928;    0.721;20.686459;20.949673;20.385628
188.39962443296;+11.67191132139;    0.2184;   -8.178;  -10.911;17.295689;17.662233;16.765608
188.38450919243;+11.67227822237;    0.8803;  -10.921;  -12.197;19.608238;20.824638;18.532210
188.38763273611;+11.66938434574;    3.3292;  -77.565;    3.601;15.946832;16.945800;14.944867
188.40584877961;+11.67182329941;    3.7316;  -12.834;  -19.610;18.481445;19.907470;17.184770
188.41784766715;+11.67429290411;   -0.3289;   -1.842;   -4.343;19.819191;20.223000;19.345135
188.40606066345;+11.67135362877;    0.7801;    3.595;   -5.388;20.490763;         ;
188.41539700499;+11.67138666641;    1.3904;  -14.497;  -19.294;13.274322;13.594199;12.788312
188.40425503535;+11.68779671025;    0.7014;  -11.897;   -6.348;19.779549;20.574612;18.646801
188.40390088330;+11.68731503106;    1.0495;   -3.513;   -9.924;20.219645;         ;
188.41614175687;+11.68352968622;    1.3598;  -20.003;   13.751;17.939322;19.136387;16.884829
188.40909823164;+11.68742706655;   -0.5783;   -1.552;   -0.762;19.885084;20.221450;19.405914
188.41833750377;+11.69153607264;    1.1836;  -21.073;    0.021;18.183420;19.353123;17.112263
188.41264899569;+11.69073790436;   -0.2304;   -3.072;   -5.598;19.959270;20.292835;19.378305
188.43709490600;+11.71828314665;    1.9805;  -24.973;   -9.537;20.344944;21.625332;19.041520
188.45037947020;+11.70926515897;    1.1830;  -23.043;  -10.738;17.432096;18.250536;16.536083
188.44898203329;+11.71792048320;    4.8390; -124.654;  -15.223;15.979445;17.279352;14.853503
188.46448487993;+11.73668508028;    0.3307;   -2.550;   -2.721;18.389593;18.819126;17.807512
188.47243136579;+11.73563770177;   -0.1450;   -0.686;   -7.801;18.974350;         ;
188.47197898401;+11.73598931546;    0.4032;   -0.683;   -8.227;17.690733;18.042463;17.115670
188.50153331068;+11.77393953895;    0.1120;   -1.218;   -3.746;19.258000;19.291782;19.142473
188.27803304555;+11.59835415288;    0.9236;   -4.793;   -5.487;20.532413;20.884766;20.221690
188.26948322927;+11.60797672702;    0.1727;   -2.176;   -1.984;17.384943;17.519018;17.143261
188.26927878390;+11.61138059473;    0.1359;  -13.226;   -7.260;19.549557;20.836674;18.477005
188.27578089679;+11.61068749236;          ;         ;         ;20.736360;21.298584;19.838907
188.28092459357;+11.61241116891;    1.2001;   -4.983;    3.060;20.566942;21.464264;19.145620
188.23929666526;+11.59941474195;    0.3100;   -2.535;   -6.352;18.127260;18.482670;17.632885
188.24199168245;+11.59275764444;    0.1703;  -10.925;   -4.883;20.042603;20.440008;19.399538
188.24530945519;+11.60378694702;   -0.2435;    4.807;   -5.839;20.130333;21.038687;19.277004
188.26034251012;+11.63027187903;    0.9051;  -19.111;   -9.157;17.332855;17.960686;16.589537
188.34803058323;+11.64447834363;    0.3532;   -1.297;  -14.401;16.825340;17.106680;16.369335
188.32443704679;+11.64467534904;          ;         ;         ;20.084064;18.499798;17.040468
188.32295380641;+11.64657652091;    0.2713;   -7.347;   -2.940;16.804310;17.212265;16.269730
188.32655592104;+11.65362988550;          ;         ;         ;21.285590;20.602335;19.054495
188.29277103192;+11.65104798165;    0.5801;    0.382;    0.893;19.519644;20.952404;18.273315
188.29981362864;+11.63877881470;    1.0179;   -3.227;   10.836;15.098040;15.457434;14.548595
188.31258110398;+11.65218151138;    1.1982;    6.571;   -9.762;17.969038;19.084217;16.873190
188.30134045372;+11.65841616595;   -0.6186;   -5.905;   -6.328;20.555618;20.731834;19.662690
